City,City_ascii,State_id,State_name,County_name,Lat,Long,Population	density,Timezone,Ranking,Id
Sunnyvale,Sunnyvale,CA,California,06085,Santa Clara,37.3836,-122.0256,152703,2676,polygon,FALSE,TRUE,America/Los_Angeles,2,95002 94089 94085 94086 94087 94088,1840021573
Pomona,Pomona,CA,California,06037,Los Angeles,34.0585,-117.7626,151691,2548,polygon,FALSE,TRUE,America/Los_Angeles,2,91766 91767 91768 91769,1840020507
Escondido,Escondido,CA,California,06073,San Diego,33.1347,-117.0722,151625,1568,polygon,FALSE,TRUE,America/Los_Angeles,2,92029 92025 92026 92027 92030 92033 92046,1840020620
Pasadena,Pasadena,TX,Texas,48201,Harris,29.6583,-95.1499,151227,1339,polygon,FALSE,TRUE,America/Chicago,2,77058 77059 77586 77506 77507 77504 77505 77502 77503 77258 77501 77508,1840020930
New Bedford,New Bedford,MA,Massachusetts,25005,Bristol,41.6697,-70.9428,149910,1840,polygon,FALSE,TRUE,America/New_York,2,02740 02744 02745 02746 02741 02742,1840003219
Fairfield,Fairfield,CA,California,06095,Solano,38.2592,-122.0324,148683,1097,polygon,FALSE,TRUE,America/Los_Angeles,2,94585 94533 94534 94535,1840020253
Naperville,Naperville,IL,Illinois,17043,DuPage,41.7483,-88.1657,148449,1476,polygon,FALSE,TRUE,America/Chicago,2,60540 60563 60564 60565 60567,1840008143
Bellevue,Bellevue,WA,Washington,53033,King,47.5951,-122.1535,148164,1709,polygon,FALSE,TRUE,America/Los_Angeles,2,98004 98005 98006 98007 98008 98009 98015,1840018417
Binghamton,Binghamton,NY,New York,36007,Broome,42.1014,-75.9093,148145,1635,polygon,FALSE,TRUE,America/New_York,2,13904 13905 13901 13903,1840000460
Elkhart,Elkhart,IN,Indiana,18039,Elkhart,41.6916,-85.9628,147567,734,polygon,FALSE,TRUE,America/Indiana/Indianapolis,2,46514 46517 46516 46515,1840008187
Topeka,Topeka,KS,Kansas,20177,Shawnee,39.0346,-95.6955,147458,787,polygon,FALSE,TRUE,America/Chicago,2,66621 66622 66609 66608 66607 66606 66605 66604 66603 66611 66612 66614 66616 66601 66624 66625 66626 66629 66636 66647 66667 66675 66683 66699,1840001621
Joliet,Joliet,IL,Illinois,17197,Will,41.5189,-88.1499,147344,886,polygon,FALSE,TRUE,America/Chicago,2,60421 60586 60432 60433 60431 60436 60435 60434,1840008192
Beaumont,Beaumont,TX,Texas,48245,Jefferson,30.0849,-94.1451,146091,547,polygon,FALSE,TRUE,America/Chicago,2,77708 77705 77706 77707 77701 77702 77703 77713 77704 77710 77720 77725 77726,1840019612
Paterson,Paterson,NJ,New Jersey,34031,Passaic,40.9147,-74.1624,145233,6665,polygon,FALSE,TRUE,America/New_York,2,07524 07522 07514 07513 07505 07502 07504 07501 07503 07507 07509 07510 07533 07543 07544,1840000838
Merced,Merced,CA,California,06047,Merced,37.3057,-120.4778,145149,1390,polygon,FALSE,TRUE,America/Los_Angeles,2,95348 95340 95341 95343,1840020313
Pueblo,Pueblo,CO,Colorado,08101,Pueblo,38.2705,-104.6112,143932,789,polygon,FALSE,TRUE,America/Denver,2,81004 81005 81003 81001 81008 81002 81010 81011 81012,1840020255
Tyler,Tyler,TX,Texas,48423,Smith,32.3184,-95.3062,143796,718,polygon,FALSE,TRUE,America/Chicago,2,75709 75702 75703 75701 75710 75712 75713 75798 75799,1840022076
Torrance,Torrance,CA,California,06037,Los Angeles,33.8346,-118.3417,143592,2701,polygon,FALSE,TRUE,America/Los_Angeles,2,90277 90501 90503 90505 90504 90507 90508 90509 90510,1840021873
Yuma,Yuma,AZ,Arizona,04027,Yuma,32.5992,-114.5488,142847,313,polygon,FALSE,TRUE,America/Phoenix,2,85365 85364 85369,1840021998
Metairie,Metairie,LA,Louisiana,22051,Jefferson,29.9977,-90.1780,142135,2359,polygon,FALSE,FALSE,America/Chicago,2,70002 70003 70001 70006 70005 70004 70009 70010 70011 70033 70055,1840013994
Surprise,Surprise,AZ,Arizona,04013,Maricopa,33.6800,-112.4524,141664,506,polygon,FALSE,TRUE,America/Phoenix,2,85361 85379 85388 85387 85374 85375 85378,1840021941
Columbia,Columbia,MO,Missouri,29019,Boone,38.9478,-92.3256,141645,725,polygon,FALSE,TRUE,America/Chicago,2,65202 65203 65201 65215 65211 65216 65217 65218 65299,1840007391
Athens,Athens,GA,Georgia,13059,Clarke,33.9508,-83.3689,141532,421,polygon,FALSE,TRUE,America/New_York,2,30622 30601 30602 30605 30606 30607 30609 30683 30603 30608 30612,1840029463
Roseville,Roseville,CA,California,06061,Placer,38.7703,-121.3196,141500,1239,polygon,FALSE,TRUE,America/Los_Angeles,2,95661 95747 95678,1840020233
Thornton,Thornton,CO,Colorado,08001,Adams,39.9197,-104.9438,141464,1521,polygon,FALSE,TRUE,America/Denver,2,80260 80233 80241 80602 80640 80023 80229 80614,1840021422
Miramar,Miramar,FL,Florida,12011,Broward,25.9773,-80.3351,141191,1889,polygon,FALSE,TRUE,America/New_York,2,33029 33023 33027 33025,1840015137
Pasadena,Pasadena,CA,California,06037,Los Angeles,34.1597,-118.1390,141029,2371,polygon,FALSE,TRUE,America/Los_Angeles,2,91101 91106 91107 91105 91103 91104 91102 91109 91110 91114 91115 91116 91117 91121 91123 91124 91125 91126 91129 91182 91184 91188 91189 91199,1840020505
Mesquite,Mesquite,TX,Texas,48113,Dallas,32.7623,-96.5889,140937,1151,polygon,FALSE,TRUE,America/Chicago,2,75149 75150 75181 75185 75187,1840020713
Olathe,Olathe,KS,Kansas,20091,Johnson,38.8832,-94.8198,140545,880,polygon,FALSE,TRUE,America/Chicago,2,66062 66061 66051 66063,1840003833
Santa Maria,Santa Maria,CA,California,06083,Santa Barbara,34.9334,-120.4432,140545,1815,polygon,FALSE,TRUE,America/Los_Angeles,2,93454 93455 93458,1840021830
Houma,Houma,LA,Louisiana,22109,Terrebonne,29.5799,-90.7058,140469,874,polygon,FALSE,TRUE,America/Chicago,2,70363 70360 70361,1840015063
